Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Central Europe and the Baltics,CEB,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,24.5043011887808,24.5401026635305,24.3438464777935,24.4676238932818,23.9847084199961,23.1850113719836,23.4264213125481,23.1598445994662,23.7611728931131,..
Central Europe and the Baltics,CEB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.9342498779297,98.9453887939453,98.9543380737305,98.9662933349609,98.9777297973633,98.9910278320313,..,..,..,..
Early-demographic dividend,EAR,"Population ages 15-64, total",SP.POP.1564.TO,1875967069,1912093722,1948323921,1984251721,2019615020,2053814401,2087406801,2120641790,2153966405,..
Early-demographic dividend,EAR,"Labor force, total",SL.TLF.TOTL.IN,1150849599,1167808134,1185920065,1203246003,1222989663,1241641896,1262309487,1281960644,1303740803,1325280075
Early-demographic dividend,EAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3045.71845818856,3129.45280552375,3217.91897592092,3300.79654868354,3406.43928339444,3523.05875420401,3640.07015503106,3736.86812046412,3793.11502971145,..
Early-demographic dividend,EAR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,71.2549557385159,..,..,..,..,..,67.6845148500469,..,..
Early-demographic dividend,EAR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,53.5854542550887,..,..,..,..,..,50.9345586780839,..,..
Early-demographic dividend,EAR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,54.6697131437422,..,..,..,..,..,52.2708492127179,..,..
Early-demographic dividend,EAR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,75.2880020141602,75.919319152832,76.4218978881836,77.2373733520508,77.9557800292969,78.5781021118164,79.0169982910156,79.354133605957,79.8409881591797,..
East Asia & Pacific,EAS,"Population ages 15-64, total",SP.POP.1564.TO,1571824663,1582026073,1591469337,1599826878,1606722909,1611479421,1615343624,1617632526,1619031919,..
East Asia & Pacific,EAS,"Labor force, total",SL.TLF.TOTL.IN,1222007398,1230125070,1236203530,1243496905,1248802243,1253029592,1257708850,1263544716,1265785108,1267487917
East Asia & Pacific,EAS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7999.30316445153,8318.09401292737,8655.92389449675,8957.20353633246,9270.52942218911,9584.2028994561,9972.64680776367,10325.8558850126,10657.2793943413,..
East Asia & Pacific,EAS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.0752410888672,94.313362121582,94.4203720092773,94.9177322387695,95.1382675170898,95.2753829956055,95.4714279174805,95.6253204345703,95.7740097045898,..
East Asia & Pacific (excluding high income),EAP,"Population ages 15-64, total",SP.POP.1564.TO,1408409184,1418867166,1428701174,1437427867,1444684332,1449904922,1454318711,1457162628,1459202369,..
East Asia & Pacific (excluding high income),EAP,"Labor force, total",SL.TLF.TOTL.IN,1096952074,1104524672,1109464206,1115372065,1119610745,1122663980,1126174614,1130393843,1132518723,1134392762
East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4313.71272115616,4604.47482719416,4900.36814113825,5199.31918268434,5503.86135458837,5817.7008634862,6158.47496967978,6513.24187901388,6853.4010058593,..
East Asia & Pacific (excluding high income),EAP,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.4559097290039,94.6779403686523,94.7790222167969,95.195671081543,95.4092330932617,95.53955078125,95.7292861938477,95.8791198730469,96.0267868041992,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 15-64, total",SP.POP.1564.TO,1391441731,1401791777,1411520133,1420119122,1427216523,1432283191,1436508707,1439159366,1441043912,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force, total",SL.TLF.TOTL.IN,1081454252,1088890862,1093702078,1099477680,1103584184,1106521947,1109903147,1113997845,1116015022,1117806158
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4359.76227289431,4653.53568428784,4952.47676313194,5254.48315076586,5562.11937660332,5879.12067040504,6223.31474040342,6581.67370774209,6925.29779568249,..
East Asia & Pacific (IDA & IBRD countries),TEA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.3878173828125,94.6125793457031,94.7149429321289,95.1367111206055,95.3528671264648,95.4848327636719,95.6769104003906,95.8285980224609,95.9781036376953,..
Euro area,EMU,"Population ages 15-64, total",SP.POP.1564.TO,221314683,220972073,220854793,220734630,220537341,220471461,220195408,219914919,219682638,..
Euro area,EMU,"Labor force, total",SL.TLF.TOTL.IN,160771493,161800006,162221833,162519432,162916600,163847764,164483985,165304840,165299695,164941035
Euro area,EMU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,38284.0749467061,37859.06133877,37635.4248229246,38031.9280787669,38718.3695253398,39343.8558925975,40262.4113221332,40953.9971669778,41387.5679938959,..
Euro area,EMU,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,77.4935922074872,77.5986310592735,77.2200417238011,76.8127149750974,76.698550112824,76.7531252728629,76.5522292490115,76.4820190990726,76.5924912588933,..
Euro area,EMU,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,66.0444108516034,65.9664191479179,65.4087835790738,65.2056564182954,64.857944690907,64.8289512994359,64.4212096938872,64.1106125083449,63.7571454147129,..
Euro area,EMU,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,39.3511621076195,39.1555989370002,38.6246880978164,37.7759518018647,37.3379638928512,37.2455928286314,37.2811675716251,37.0175343005262,36.8462088319069,..
Euro area,EMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Population ages 15-64, total",SP.POP.1564.TO,601203564,601706709,602244610,602532288,602614658,602454784,601827925,600982071,600207262,..
Europe & Central Asia,ECS,"Labor force, total",SL.TLF.TOTL.IN,424150766,426587389,428893760,430636403,432905006,435459819,437262666,439253877,439064377,438351133
Europe & Central Asia,ECS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,24111.5838943541,24090.2241275717,24191.4613224777,24516.1519465385,24906.3581145372,25267.8869691028,25864.5176076533,26329.1728257457,26631.9940312501,..
Europe & Central Asia,ECS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,76.6367694825553,76.4990955723093,76.5376713135627,76.4098420066265,76.5167094149,76.6036955323386,75.6894190627486,75.7088038400098,75.5944384018944,..
Europe & Central Asia,ECS,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,68.4922318341782,68.1926837456417,67.7622840766294,67.1874905368677,66.8734810550373,66.7782183749872,64.2486971081259,65.777966910395,65.1056488411022,..
Europe & Central Asia,ECS,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,38.3169227115675,38.0971553732447,37.7245914017875,36.2953804514725,36.4130460687072,36.4638445271631,36.0556316909824,36.3437524117341,36.0423337805584,..
Europe & Central Asia,ECS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.8936767578125,97.9982223510742,98.0686416625977,98.1163482666016,98.1648712158203,98.2547912597656,98.2719192504883,98.3335189819336,98.3789672851563,..
Europe & Central Asia (excluding high income),ECA,"Population ages 15-64, total",SP.POP.1564.TO,262035956,263013689,263846002,264454455,264972292,265086241,265042214,264841589,264620446,..
Europe & Central Asia (excluding high income),ECA,"Labor force, total",SL.TLF.TOTL.IN,177262999,177954436,179333093,179993827,181464214,182568072,183181208,183951849,183743814,183435373
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8218.40932289336,8491.4486076798,8775.2553450872,8908.46804507248,8922.93319175048,8998.36815708325,9297.07662672133,9517.69501091305,9630.59047177528,..
Europe & Central Asia (excluding high income),ECA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,71.9048021405439,71.6971228551626,72.1760327393514,73.0363420548975,73.3501120599006,73.5372550532642,71.1646109429522,71.2059142649109,70.5507236955915,..
Europe & Central Asia (excluding high income),ECA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,71.0967060754169,70.7130178176032,70.3925264645705,68.762192563386,68.4193595321739,68.3138557148008,61.6764625389104,66.3529610786392,65.0293673150672,..
Europe & Central Asia (excluding high income),ECA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,34.1897018224263,34.5503008413841,34.2621018098591,31.7652153252965,32.6890512613826,32.6946035764283,..,32.1801156854389,31.1992317683758,..
Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.6346893310547,98.7682189941406,98.8167190551758,98.8498077392578,98.8784637451172,98.9988784790039,98.9724578857422,99.0077362060547,99.0434875488281,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-64, total",SP.POP.1564.TO,305711471,306473828,307066494,307374512,307504612,307222968,306698838,305983327,305277705,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force, total",SL.TLF.TOTL.IN,206419765,207265016,208620547,209477306,210782008,211725742,212554727,213192783,212715798,212133781
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8713.09185318913,8970.35580274396,9242.87721683159,9409.19229059788,9486.40677691294,9614.05777791579,9970.1127135038,10256.0255509751,10435.4650460139,..
Europe & Central Asia (IDA & IBRD countries),TEC,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,73.4305937383479,73.2554647618621,73.6589318825041,74.2249365369387,74.5649787590403,74.6799134697095,72.7581408607238,72.7973878980732,72.2430852146039,..
Europe & Central Asia (IDA & IBRD countries),TEC,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,69.3981485739115,69.0498561413608,68.6854493165649,67.5361970648416,67.1761114594436,66.9967165515445,61.5153103272372,65.286502298396,64.0076669155472,..
Europe & Central Asia (IDA & IBRD countries),TEC,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,32.4619977535124,32.7029830549858,32.3562678970425,30.5346471003828,31.1505154259203,30.915446077197,28.9057891354341,30.3678037241988,29.6469780841651,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.6479873657227,98.7637405395508,98.8072204589844,98.8376007080078,98.8642425537109,98.9690475463867,98.9483489990234,98.9805068969727,99.0131530761719,..
European Union,EUU,"Population ages 15-64, total",SP.POP.1564.TO,293942620,293216813,292687731,292101100,291368526,290792499,289920032,289015834,288221453,..
European Union,EUU,"Labor force, total",SL.TLF.TOTL.IN,210739030,212039861,212597037,213265285,213640167,214619510,215671072,216484704,216229439,215577651
European Union,EUU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,33597.4511459169,33298.8074190362,33198.9128120026,33640.0090474051,34357.8618328479,34988.0416137276,35890.0801917154,36607.5244916184,37104.0274746298,..
European Union,EUU,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,77.7607906102444,77.8306604140433,77.5785563218227,77.2222555115291,77.2193089657749,77.2392441116549,77.1328726359557,77.104985564386,77.1889844266766,..
European Union,EUU,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,65.7003403113248,65.6079728541208,65.0901501840532,64.8869484145034,64.5392059058581,64.416019616793,64.1716465685957,63.8480688575814,63.4592501764602,..
European Union,EUU,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,36.7070061078377,36.5307349214521,36.0404583547519,35.3697406357294,34.9341851871433,34.7263469382816,34.7828683901066,34.5524564227493,34.617291491033,..
European Union,EUU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Population ages 15-64, total",SP.POP.1564.TO,362178780,371767197,381709336,391913689,402326543,412135027,422235053,432820409,444116041,..
Fragile and conflict affected situations,FCS,"Labor force, total",SL.TLF.TOTL.IN,234413652,237272779,240856704,246189138,251852084,256656152,261965556,268284291,274831882,281765220
Fragile and conflict affected situations,FCS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2168.22175172327,2281.04689815321,2314.09237964538,2287.79626527689,2280.94790585162,2294.96793665182,2290.73409752139,2291.95437075755,2290.90224156921,..
Fragile and conflict affected situations,FCS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,60.1002807617188,62.0115699768066,62.4382286071777,63.4073600769043,62.1488914489746,64.2720031738281,65.0060195922852,63.4959907531738,63.7493705749512,..
